Item Code,BARCODE,ITEM DESCRIPTION,CATERGORY,item catergory,Ingredients,Item Description,Whse,Cost,Incl Price,
CEX- RTR-12,0,BC 12'' Round Triple Layer Rose Pattern,novelty,internal,,BC 12'' Round Triple Layer Rose Pattern,OD400,0.00,950.00,
CEX-APP-EAC,14025,Apple Tart,exotic,internal,,Apple Tart,OD400,0.00,80.00,
CEX-ATS-EAC,0,Apple Tartlet,exotic,internal,,Apple Tartlet,OD400,0.00,30.00,
CEX-BAR-012,10001,BD Bar One Square 12,exotic cakes,internal,,BD Bar One Square 12,OD400,0.00,"1,000.00",
CEX-BAR-014,10002,BD Bar One Square 14,exotic cakes,internal,,BD Bar One Square 14,OD400,0.00,"1,200.00",
CEX-BAR-016,10003,BD Bar One Square 16,exotic cakes,internal,,BD Bar One Square 16,OD400,0.00,"1,400.00",
CEX-BAR-018,0,BD Bar One Square 18,exotic cakes,internal,,BD Bar One Square 18,OD400,0.00,1700,
CEX-BOL-EAC,4005,Bar One Log,exotic cakes,internal,,Bar One Log,OD400,0.00,185.00,
CEX-BOM-EAC,14065,Mothers Day Bar One Round with rose and leaves,exotic cakes,internal,,Mothers Day Bar One Round with rose and leaves,OD400,0.00,290.00,
CEX-BOR-EAC,14003,Bar One Round,exotic cakes,internal,,Bar One Round,OD400,0.00,290.00,
CEX-BOS-EAC,4008,Bar One Slice,exotic cakes,internal,,Bar One Slice,OD400,0.00,45.00,
CEX-CAC-012,0,BD 12 Carrot Cake square wit cream cheese,exotic,internal,,BD 12 Carrot Cake square wit cream cheese,OD400,0.00,"1,000.00",
CEX-CAC-014,0,BD 14' Carrot cake square with cream cheese,exotic,internal,,BD 14' Carrot cake square with cream cheese,OD400,0.00,1300,
CEX-CAC-016,0,BD 16' Carrot Cake Square with cream cheese,exotic cakes,internal,,BD 16' Carrot Cake Square with cream cheese,OD400,0.00,"1,400.00",
CEX-CAC-018,0,BD 18 Carrot Cake Square with cream cheese,exotic cakes,internal,,BD 18 Carrot Cake Square with cream cheese,OD400,0.00,1700,
CEX-CAC-020,0,BD 20 Carrot Cake Square with cream cheese,exotic,internal,,BD 20 Carrot Cake Square with cream cheese,OD400,0.00,"1,800.00",
CEX-CAC-EAC,0,Carrot Cake Cupcake,exotic cakes,internal,,Carrot Cake Cupcake,OD400,0.00,25.00,
CEX-CBD-EAC,0,Chocolate Bar One 6 Layer Drip Cake,exotic cakes,internal,,Chocolate Bar One 6 Layer Drip Cake,OD400,0.00,"1,400.00",
CEX-CBO-EAC,14006,Christmas Bar One Round,exotic cakes,internal,,Christmas Bar One Round,OD400,0.00,280.00,
CEX-CCS-EAC,14007,Cheese Cake Slice,exotic cakes,internal,,Cheese Cake Slice,OD400,0.00,50.00,
CEX-CCT-EAC,14008,Cheese Cake Tart,exotic cakes,internal,,Cheese Cake Tart,OD400,0.00,67.00,
CEX-CEG-EAC,14035,Caramel Exotic Gateaux,exotic cakes,internal,,Caramel Exotic Gateaux,OD400,0.00,230.00,
CEX-CFD-EAC,0,Chocolate Fererro 6 Layer Drip Cake,exotic cakes,internal,,Chocolate Fererro 6 Layer Drip Cake,OD400,0.00,"1,400.00",
CEX-CFE-EAC,14010,Christmas Ferrero Cake,exotic cakes,internal,,Christmas Ferrero Cake,OD400,0.00,280.00,
CEX-CUS-EAC,14042,Custard & Jelly,exotic cakes,internal,,Custard & Jelly,OD400,0.00,19,
CEX-EBC-EACH,0,Bar One Cupcake Eggless,exotic cakes,internal,,Bar One Cupcake Eggless,OD400,0.00,20.00,
CEX-FEM-EAC,14045,Mothers Day Ferrero Round with rose and leaves,exotic cakes,internal,,Mothers Day Ferrero Round with rose and leaves,OD400,0.00,290.00,
CEX-FER-012,10075,BD Ferrero Cake 12,exotic cakes,internal,,BD Ferrero Cake 12,OD400,0.00,"1,000.00",
CEX-FER-014,10076,BD Ferrero Cake 14,exotic cakes,internal,,BD Ferrero Cake 14,OD400,0.00,"1,200.00",
CEX-FER-016,10077,BD Ferrero Cake 16,exotic cakes,internal,,BD Ferrero Cake 16,OD400,0.00,"1,400.00",
CEX-FER-018,0,BD Ferrero Cake 18,exotic cakes,internal,,BD Ferrero Cake 18,OD400,0.00,1700,
CEX-FER-018,0,BD Ferrero Cake 18,exotic cakes,internal,,BD Ferrero Cake 18,OD400,0.00,"1,600.00",
CEX-FRC-EAC,14012,Ferrero Rocher Cake,exotic cakes,internal,,Ferrero Rocher Cake,OD400,0.00,290.00,
CEX-LMS-EAC,0,Lemon Meringue Tart Small,exotic,internal,,Lemon Meringue Tart Small,OD400,0.00,20,
CEX-LMT-EAC,0,Lemon Meringue Tart Large,exotic cakes,internal,,Lemon Meringue Tart Large,OD400,0.00,60,
CEX-MAC-EAC,14047,Macaroons (4s),exotic cakes,internal,,Macaroons (4s),OD400,0.00,60.00,
CEX-MAL-EAC,14048,Malva Pudding,exotic,internal,,Malva Pudding,OD400,0.00,34,
CEX-MAO-EAC,0,Macaroons (1s),exotic,internal,,Macaroons (1s),OD400,10.00,18.00,
CEX-MBE-EAC,14049,Milky Bar Exotic,exotic cakes,internal,,Milky Bar Exotic,OD400,0.00,250.00,
CEX-MBS-EAC,0,Bar One Swissroll Slice,exotic cakes,internal,,Bar One Swissroll Slice,OD400,0.00,40.00,
CEX-MDF-EAC,0,Freshcream 6 Layer Drip Cake with Toppings,shop front,internal,,Freshcream 6 Layer Drip Cake with Toppings,OD400,0.00,"1,400.00",
CEX-MIL-12,0,BD Milky Bar 12'',exotic,internal,,BD Milky Bar 12'',OD400,0.00,950.00,
CEX-MIL-14,0,BD Milky Bar 14'',exotic cakes,internal,,BD Milky Bar 14'',OD400,0.00,"1,050.00",
CEX-MIL-EAC,0,Milky Bar Swissroll Slice,exotic cakes,internal,,Milky Bar Swissroll Slice,OD400,0.00,36.00,
CEX-MPN-EAC,0,Mini Pecan Nut Tart,exotic cakes,internal,,Mini Pecan Nut Tart,OD400,0.00,25.00,
CEX-MPT-EAC,0,Malva Pudding Tartlet,exotic cakes,internal,,Malva Pudding Tartlet,OD400,0.00,16,
CEX-MRC-EAC,0,Cream Cheese Rainbow Cake,exotic cakes,internal,,Cream Cheese Rainbow Cake,OD400,0.00,350,
CEX-MRS-EAC,0,Cream Cheese Rainbow Slice,exotic cakes,internal,,Cream Cheese Rainbow Slice,OD400,0.00,43,
CEX-MVC-EAC,14092,Moist Vanilla Cake with Caramel Drizzle,exotic cakes,internal,,Moist Vanilla Cake with Caramel Drizzle,OD400,0.00,75.00,
CEX-NBC-EAC,0,New York Baked Blueberry Cheesecake Round,exotic cakes,internal,,New York Baked Blueberry Cheesecake Round,OD400,0.00,360.00,
CEX-NUT-12,0,12'' Nibbed Nuts Only,miscellenous,internal,,12'' Nibbed Nuts Only,OD400,0.00,80.00,
CEX-NUT-14,0,14'' Nibbed Nuts Only,miscellaneous,internal,,14'' Nibbed Nuts Only,OD400,0.00,80.00,
CEX-NUT-16,0,16'' Nibbed Nuts Only,miscellenous,internal,,16'' Nibbed Nuts Only,OD400,0.00,120.00,
CEX-NUT-18,0,18'' Nibbed Nuts Only,exotic,internal,,18'' Nibbed Nuts Only,OD400,0.00,120.00,
CEX-NUT-20,0,20'' Nibbed Nuts Only,miscellenous,internal,,20'' Nibbed Nuts Only,OD400,0.00,180.00,
CEX-NUT-22,0,22'' Nibbed Nuts Only,miscellenous,internal,,22'' Nibbed Nuts Only,OD400,0.00,180.00,
CEX-NYC-EAC,0,New York Baked Cheese Cake Slice,exotic cakes,internal,,New York Baked Cheese Cake Slice,OD400,0.00,50.00,
CEX-PCT-EAC,0,Portuguese Custard Tart,exotic,external,,Portuguese Custard Tart,OD400,10.00,22.00,
CEX-PEA-12,0,12'' Peaches Slices Only,miscellenous,internal,,12'' Peaches Slices Only,OD400,0.00,80.00,
CEX-PEA-14,0,14'' Peaches Slices Only,miscellaneous,internal,,14'' Peaches Slices Only,OD400,0.00,80.00,
CEX-PEA-16,0,16'' Peaches Slices Only,miscellaneous,internal,,16'' Peaches Slices Only,OD400,0.00,120.00,
CEX-PEA-18,0,18'' Peaches Slices Only,miscellenous,internal,,18'' Peaches Slices Only,OD400,0.00,180.00,
CEX-PEA-20,0,20'' Peaches Slices Only,miscellenous,internal,,20'' Peaches Slices Only,OD400,0.00,180.00,
CEX-PEA-22,0,22'' Peaches Slices Only,miscellaneous,internal,,22'' Peaches Slices Only,OD400,0.00,180.00,
CEX-PET-EACH,0,Pecan Nut Tartlet,exotic cakes,internal,,Pecan Nut Tartlet,OD400,0.00,20.00,
CEX-PNT-EAC,14016,Pecan Nut Tart,exotic cakes,internal,,Pecan Nut Tart,OD400,0.00,35.00,
CEX-RED-016,30778,BD 16 Red Velvet Square,exotic cakes,internal,,BD 16 Red Velvet Square,OD400,0.00,"1,200.00",
CEX-RMC-EAC,14059,OREO CAKE,exotic cakes,internal,,OREO CAKE,OD400,0.00,350,
CEX-RSW-EAC,14060,Red velvet Swissroll,exotic cakes,internal,,Red velvet Swissroll,OD400,0.00,35,
CEX-RTR-14,0,BC 14'' Round Triple Layer Rose Pattern,novelty,internal,,BC 14'' Round Triple Layer Rose Pattern,OD400,0.00,"1,000.00",
CEX-RTR-16,0,BC 16'' Round Triple Layer Rose Pattern,novelty,internal,,BC 16'' Round Triple Layer Rose Pattern,OD400,0.00,"1,100.00",
CEX-RTR-18,0,BC 18'' Round Triple Layer Rose Pattern,novelty,internal,,BC 18'' Round Triple Layer Rose Pattern,OD400,0.00,"1,250.00",
CEX-RTR-20,0,BC 20'' Round Triple Layer Rose Pattern,novelty,internal,,BC 20'' Round Triple Layer Rose Pattern,OD400,0.00,"1,500.00",
CEX-RVC-EAC,14017,Red Velvet Cupcakes,exotic cakes,internal,,Red Velvet Cupcakes,OD400,0.00,21.00,
CEX-RVG-EAC,30776,Red Velvet Gateaux,exotic cakes,internal,,Red Velvet Gateaux,OD400,0.00,150.00,
CEX-RVL-EAC,14019,Red Velvet Log,exotic cakes,internal,,Red Velvet Log,OD400,0.00,70.00,
CEX-RVS-EAC,14020,Red Velvet Slice,exotic cakes,internal,,Red Velvet Slice,OD400,0.00,35.00,
CEX-TIR-EAC,14021,Cake Tiramisu,exotic cakes,internal,,Cake Tiramisu,OD400,0.00,180.00,
CEX-TIS-EAC,14022,tirumisu slice,exotic cakes,internal,,tirumisu slice,OD400,0.00,33.00,
CEX-TRO-EAC,14023,Tirumisu round,exotic cakes,internal,,Tirumisu round,OD400,0.00,180.00,
CEZ-MIL-16,0,BD Milky Bar 16'',exotic cakes,internal,,BD Milky Bar 16'',OD400,0.00,"1,200.00",
CFA-FAC-014,0,BD 14'' Freshcream Alphabet Cake,novelty,internal,,BD 14''  Freshcream Alphabet Cake,OD400,0.00,630.00,
CFA-FAE-016,0,BD 16'' Eggless Freshcream Alphabet Cake,novelty,internal,,BD 16'' Eggless Freshcream Alphabet Cake,OD400,0.00,800.00,
CFC-BET-EAC,12022,Belgica Tart,freshcream cake,internal,,Belgica Tart,OD400,0.00,80.00,
CFC-BTL-EAC,12023,Belgica Tartlet,freshcream cake,internal,,Belgica Tartlet,OD400,0.00,35.00,
CFC-CBS-EAC,12009,FC Black Forest Slice,freshcream cake,internal,,FC Black Forest Slice,OD400,0.00,25.00,
CFC-CCC-EAC,30866,Carrot Cake With Cream Cheese,freshcream cake,internal,,Carrot Cake With Cream Cheese,OD400,0.00,85.00,
CFC-CCD-EAC,12035,Custard Doughnut,freshcream cakes,internal,,Custard Doughnut,OD400,0.00,20.00,
CFC-CFE-EACH,0,Christmas Freshcream Eggless Gateaux,freshcream cake,internal,,Christmas Freshcream Eggless Gateaux,OD400,0.00,170.00,
CFC-CUD-EAC,12024,Custard Danish,freshcream cake,internal,,Custard Danish,OD400,0.00,28.00,
CFC-CUS-EAC,12025,Custard Slice,freshcream cake ,internal,,Custard Slice,OD400,0.00,28.00,
CFC-EF1-1M,0,BD 1M X500 FC Eggless,freshcream 1mx 500,internal,,BD 1M X500 FC Eggless,OD400,0.00,"3,500.00",
CFC-EMT-EACH,0,Eggless Milk Tartlet,freshcream cake,internal,,Eggless Milk Tartlet,OD400,0.00,28.00,
CFC-FBF-EAC,12004,FC Black Forest Gateaux,freshcream cake,internal,,FC Black Forest Gateaux,OD400,0.00,290.00,
CFC-FBG-EAC,12002,FC Birthday Gateaux,freshcream cake,internal,,FC Birthday Gateaux,OD400,0.00,130.00,
CFC-FCD-EAC,12015,Fresh Cream Doughnut,freshcream cake,internal,,Fresh Cream Doughnut,OD400,0.00,20.00,
CFC-FCE-EAC,12027,FC Eclair Chocolate,freshcream cakes,internal,,FC Eclair Chocolate,OD400,0.00,25.00,
CFC-FCG-EAC,12006,FC Chocolate Gateaux,freshcream cake,internal,,FC Chocolate Gateaux,OD400,0.00,140.00,
CFC-FCJ-EAC,12037,Christmas Freshcream Choc Gateaux,freshcream cake,internal,,Christmas Freshcream Choc Gateaux,OD400,0.00,180.00,
CFC-FCL-EAC,12010,FC Fresh Cream Slice,freshcream cake,internal,,FC Fresh Cream Slice,OD400,0.00,25.00,
CFC-FCM-EAC,12012,FC Lamington Chocolate,freshcream cake,internal,,FC Lamington Chocolate,OD400,0.00,25.00,
CFC-FCP-EAC,12030,FC Caramel Sponge,exotic cakes,internal,,FC Caramel Sponge,OD400,0.00,80.00,
CFC-FCR-EAC,12026,FC Croissant 80g,freshcream cake,internal,,FC Croissant 80g,OD400,0.00,25.00,
CFC-FCS-EAC,12014,FC Chocolate Swiss Roll,freshcream cake,internal,,FC Chocolate Swiss Roll,OD400,0.00,95.00,
CFC-FDD-EAC,8102,Cake Freshcream In Dome Eggless,freshcream cake,internal,,Cake Freshcream In Dome Eggless,OD400,0.00,100.00,
CFC-FDI-EAC,8101,Cake Buttercream In Dome Eggless,buttercream cake,internal,,Cake Buttercream In Dome Eggless,OD400,0.00,80.00,
CFC-FEB-EAC,30519,FC Eggless Birthday Gateaux,freshcream cake,internal,,FC Eggless Birthday Gateaux,OD400,0.00,180.00,
CFC-FEG-EAC,12007,FC Eggless Vanilla Gateaux,freshcream cake,internal,,FC Eggless Vanilla Gateaux,OD400,0.00,160.00,
CFC-FES-EAC,30621,FC Eggless Slice,freshcream cake,internal,,FC Eggless Slice,OD400,0.00,26.00,
CFC-FMS-EAC,12011,FC Milky Bar Slice,exotic cakes,internal,,FC Milky Bar Slice,OD400,0.00,18.00,
CFC-FRL-EAC,12013,FC Lamington Raspberry,freshcream cake,internal,,FC Lamington Raspberry,OD400,0.00,25.00,
CFC-FRM-EAC,0,Mini Jam TurnOvers,buttercream cake,internal,,Mini Jam TurnOvers,OD400,0.00,13.00,
CFC-FRU-010,10079,BD Fruit Cake 10,fruit cake,internal,,BD Fruit Cake 10,OD400,0.00,950.00,
CFC-FRU-012,10080,BDFruit Cake 12,fruit cake,internal,,BDFruit Cake 12,OD400,0.00,"1,000.00",
CFC-FRU-014,10081,BD Fruit Cake 14,fruit cake,internal,,BD Fruit Cake 14,OD400,0.00,"1,100.00",
CFC-FRU-016,10082,BD Fruit Cake 16,fruit cake,internal,,BD Fruit Cake 16,OD400,0.00,"1,150.00",
CFC-FRU-EAU,0,Fruit Cake Pieces Unwrapped,fruit cake,internal,,Fruit Cake Pieces Unwrapped,OD400,0.00,9.00,
CFC-FRU-EAW,0,Fruit Cake Pieces Wrapped,fruit cake,internal,,Fruit Cake Pieces Wrapped,OD400,0.00,12.00,
CFC-FSS-EAC,12031,FC Strawberry Sponge,freshcream cake,internal,,FC Strawberry Sponge,OD400,0.00,100.00,
CFC-MEG-EAC,12034,Mothers Day Eggless Freshcream Gateaux,freshcream cake,internal,,Mothers Day Eggless Freshcream Gateaux,OD400,0.00,180.00,
CFC-MFD-EAC,0,Mini FC D/N,freshcream cake,internal,,Mini FC D/N,OD400,0.00,14.00,
CFC-MFE-EAC,0,Mini Freshcream Eclairs,freshcream cakes,internal,,Mini Freshcream Eclairs,OD400,0.00,14.00,
CFC-MFG-EAC,12033,Mothers Day FC Choc Gateaux with rose and leaves,freshcream cakes,internal,,Mothers Day FC Choc Gateaux with rose and leaves,OD400,0.00,160.00,
CFC-MFL-EAC,0,Mini CreamPuffs,buttercream cake,internal,,Mini CreamPuffs,OD400,0.00,13.00,
CFC-MMT-EAC,0,Mini Milk Tart,freshcream cake,internal,,Mini Milk Tart,OD400,0.00,15.00,
CFC-MTA-EAC,12028,Milk Tart Large,freshcream cake,internal,,Milk Tart Large,OD400,0.00,55.00,
CFC-MTL-EAC,12029,Milk Tartlet,freshcream cakes,internal,,Milk Tartlet,OD400,0.00,24.00,
CFC-NOB-EAC,12032,No Bake Cake,freshcream cake,internal,,No Bake Cake,OD400,61.20,24.00,
CFR-CFR-012,30340,BD Round Fruitcake 12,fruit cake round,internal,,BD Round Fruitcake 12,OD400,0.00,"1,100.00",
CFR-CFR-014,30363,BD Round Fruitcake 14,fruit cak eround,internal,,BD Round Fruitcake 14,OD400,0.00,"1,200.00",
CFR-CFR-016,30364,BD Round Fruitcake 16,fruit cake round,internal,,BD Round Fruitcake 16,OD400,0.00,"1,300.00",
CFW-CAF-002,10100,BD WC Fruit 2 Layer,wedding cake,internal,,BD WC Fruit 2 Layer,OD400,0.00,"3,900.00",
CFW-CAF-003,10101,BD WC Fruit 3 Layer,wedding cake,internal,,BD WC Fruit 3 Layer,OD400,0.00,"4,900.00",
CLE-BGS-EAC,0,Betasan Gel Sanitizer Refills,consumables,external,,Betasan Gel Sanitizer Refills,OD400,140.00,,
CLE-MPP-EAC,0,Monthly Pest Control,pest control,external,,Monthly Pest Control,OD400,850.00,,
CLE-SOR-EAC,#N/A,#N/A,#N/A,#N/A,,Hx11 Soap Refills,OD400,110.00,,
CLE-VIB-EAC,0,Viper Boards,consumables,external,,Viper Boards,OD400,50.00,,
CNO-BC1-1X5,10083,BD Buttercream 1mx500,buttercream 1mx500,internal,,BD Buttercream 1mx500,OD400,0.00,"2,400.00",
CNO-BCB-016,10060,BD Buttercream 16 Bible,novelty,internal,,BD Buttercream 16 Bible,OD400,0.00,870.00,
CNO-BCB-018,10065,BD Buttercream 18 Bible,novelty,internal,,BD Buttercream 18 Bible,OD400,0.00,920.00,
CNO-BCB-020,10068,BD Buttercream 20 Bible,novelty,internal,,BD Buttercream 20 Bible,OD400,0.00,980.00,
CNO-BCE-1X5,0,BD Buttercream 1mx500 Eggless,buttercream cake 1mx500,internal,,BD Buttercream 1mx500 Eggless,OD400,0.00,"3,100.00",
CNO-BCH-016,10063,BD Buttercream 16 Heart,novelty,internal,,BD Buttercream 16 Heart,OD400,0.00,870.00,
CNO-BCH-018,10067,BD Buttercream 18 Heart,novelty,internal,,BD Buttercream 18 Heart,OD400,0.00,920.00,
CNO-BCH-020,10036,BD Buttercream 20 Heart,novelty,internal,,BD Buttercream 20 Heart,OD400,0.00,980.00,
CNO-BCS-014,10059,BD Buttercream 14 Soccer,novelty,internal,,BD Buttercream 14 Soccer,OD400,0.00,720.00,
CNO-BCS-016,10064,BD Buttercream 16 Soccer,novelty,internal,,BD Buttercream 16 Soccer,OD400,0.00,760.00,
CNO-BNY-018,10085,BD Mould On SL 18,novelty,internal,,BD Mould On SL 18,OD400,0.00,"1,500.00",
CNO-BUT-014,10057,BD Buttercream 14 Butterfly,novelty,internal,,BD Buttercream 14 Butterfly,OD400,0.00,950.00,
CNO-BUT-016,10062,BD Buttercream 16 Butterfly,novelty,internal,,BD Buttercream 16 Butterfly,OD400,0.00,"1,000.00",
CNO-CAS-018,10087,BD Castle,novelty,internal,,BD Castle,OD400,0.00,"1,700.00",
CNO-DHB-020,10167,BD Buttercream 20 Double Heart With Base,novelty,internal,,BD Buttercream 20 Double Heart With Base,OD400,0.00,"1,400.00",
CNO-DOLL-014,10058,BD Buttercream 14 Doll,novelty,internal,,BD Buttercream 14 Doll,OD400,0.00,870.00,
CNO-DOLL-016,10061,BD Buttercream 16 Doll,novelty,internal,,BD Buttercream 16 Doll,OD400,0.00,920.00,
CNO-FC1-1X5,10084,BD Freshcream 1mx500,freshcream 1mx 500,internal,,BD Freshcream 1mx500,OD400,0.00,"2,700.00",
CNO-FCB-016,30469,BD 16 Freshcream BIBLE,novelty,internal,,BD 16 Freshcream BIBLE,OD400,0.00,920.00,
CNO-FCB-018,10071,BD Freshcream 18 Bible,novelty,internal,,BD Freshcream 18 Bible,OD400,0.00,970.00,
CNO-FCB-020,10073,BD Freshcream 20 Bible,novelty,internal,,BD Freshcream 20 Bible,OD400,0.00,"1,050.00",
CNO-FCE-1X5,0,BD Freshcream 1m x 500 Eggless,freshcream cakes 1mx500 eggless,internal,,BD Freshcream 1m x 500 Eggless,OD400,0.00,"3,600.00",
CNO-FCH-016,10070,BD Freshcream 16 Heart,novelty,internal,,BD Freshcream 16 Heart,OD400,0.00,920.00,
CNO-FCH-018,10072,BD Freshcream 18 Heart,novelty,internal,,BD Freshcream 18 Heart,OD400,0.00,970.00,
CNO-FCH-020,10027,BD Freshcream 20 Heart,novelty,internal,,BD Freshcream 20 Heart,OD400,0.00,"1,050.00",
CNO-FCS-014,10069,BD Freshcream 14 Soccer,novelty,internal,,BD Freshcream 14 Soccer,OD400,0.00,760.00,
CNO-FCS-016,10074,BD Freshcream 16 Soccer,novelty,internal,,BD Freshcream 16 Soccer,OD400,0.00,800.00,
CNO-FSF-014,0,BD FC With Strawberries & Fence,novelty,internal,,BD FC With Strawberries & Fence,OD400,0.00,950,
CNO-SPI-018,10086,BD Spiderman On SL 18,novelty,internal,,BD Spiderman On SL 18,OD400,0.00,"1,600.00",
DRI- CZE-440,0,Coke Zero 440ml can,drink,external,,Coke Zero 440ml can,OD400,6.41,18.00,
DRI-AME-250ML,0,Americano Short,drink,internal,,Americano Short,OD400,0.00,25.00,
DRI-AME-350ML,0,Americano Tall,drink,internal,,Americano Tall,OD400,0.00,30.00,
DRI-APT-330,6.00105E+12,Appletiser 330ml CAN,drink,external,,Appletiser 330ml CAN,OD400,10.67,20.00,
DRI-BLI-EAC,0,Clover Bliss Double cream yogurt,ingredient,external,,Clover Bliss Double cream yogurt,OD400,29.57,15.00,
DRI-CBB-EAC,5.449E+12,Cappy Breakfast Blend 330ml,drink,external,,Cappy Breakfast Blend 330ml,OD400,11.29,20.00,
DRI-CFR=EAC,0,Coffee Freezo,drink,internal,,Coffee Freezo,OD400,0.00,4040,
DRI-CHA-350ML,0,Chai Latte Short,drink,internal,,Chai Latte Short,OD400,0.00,32.00,
DRI-CHF-250ML,0,Chocolate Freezo Short,drink,internal,,Chocolate Freezo Short,OD400,0.00,45.00,
DRI-CHF-350ML,0,Chocolate Freezo Tall,drink,internal,,Chocolate Freezo Tall,OD400,0.00,50.00,
DRI-CHL-EACH,0,Chai Latte Tall,drink,internal,,Chai Latte Tall,OD400,0.00,36.00,
DRI-COC-125,5.449E+12,Coca-Cola 1250ml,drink,external,,Coca-Cola 1250ml,OD400,0.00,12.00,
DRI-COC-1LT,5.449E+12,Coca-Cola 1L,drink,external,,Coca-Cola 1L,OD400,13.73,22.00,
DRI-COC-2LT,5.449E+12,Coca-Cola 2l,drink,external,,Coca-Cola 2l,OD400,21.72,30.00,
DRI-COC-300,2003,Coca-Cola 300ml Bottle,drink,external,,Coca-Cola 300ml Bottle,OD400,0.00,7.00,
DRI-COC-330,5.449E+12,Coca-Cola 300ml Can,drink,external,,Coca-Cola 300ml Can,OD400,8.98,15.00,
DRI-COC-500,5.449E+12,Coca-Cola 440ml Buddy,drink,external,,Coca-Cola 440ml Buddy,OD400,10.01,20.00,
DRI-COL-125,5.449E+12,Coca-Cola Light 1250ml,drink,external,,Coca-Cola Light 1250ml,OD400,9.67,12.00,
DRI-COL-225,0,Coke Light 2250ml,drink,external,,Coke Light 2250ml,OD400,15.10,28.00,
DRI-COL-2LT,5.449E+12,Coca-Cola Light 2l,drink,external,,Coca-Cola Light 2l,OD400,17.33,30.00,
DRI-COL-300C,5.49E+11,Coke 300ml Can,drink,external,,Coke 300ml Can,OD400,0.00,13.00,
DRI-COL-330,5.449E+12,Coca-Cola Light 330ml Can,drink,external,,Coca-Cola Light 330ml Can,OD400,9.17,15.00,
DRI-COL-500,5.449E+12,Coca-Cola Light 500ml,drink,external,,Coca-Cola Light 500ml,OD400,10.01,18.00,
DRI-COL-500ML,,Coke 500ml can,drink,external,,Coke 500ml can,OD400,9.17,18.00,
DRI-COR-250ML,0,Cortado Short,drink,internal,,Cortado Short,OD400,0.00,35.00,
DRI-COZ-2250,0,Coke Zero 2250ml,drink,external,,Coke Zero 2250ml,OD400,0.00,28.00,
DRI-COZ-2LT,5.449E+12,Coca-Cola Zero 2l,drink,external,,Coca-Cola Zero 2l,OD400,17.34,30.00,
DRI-COZ-330,5.449E+12,Coca-Cola Zero 300ml Can,drink,external,,Coca-Cola Zero 300ml Can,OD400,0.00,13.00,
DRI-COZ-500,5.449E+12,Coca-Cola Zero 500ml,ingredient,external,,Coca-Cola Zero 500ml,OD400,10.01,18.00,
DRI-CPP-EAC,5.449E+12,Cappy Passion Peach,drink,external,,Cappy Passion Peach,OD400,11.29,20.00,
DRI-CTP-330,5.449E+12,Cappy Trop Punch 330ml,drink,external,,Cappy Trop Punch 330ml,OD400,0.00,18.00,
DRI-ESS-250ML,0,Espresso Short,drink,internal,,Espresso  Short,OD400,0.00,22.00,
DRI-ESS-350ML,0,Espresso Tall,drink,internal,,Espresso Tall,OD400,0.00,26.00,
DRI-FAG-1LT,5.449E+13,Fanta Grape,drink,external,,Fanta Grape,OD400,10.29,22.00,
DRI-FAG-2LT,5.449E+12,Fanta Grape 2l,drink,external,,Fanta Grape 2l,OD400,18.03,30.00,
DRI-FAG-300,2004,Fanta Grape 300ml Bottle,drink,external,,Fanta Grape 300ml Bottle,OD400,6.63,9.00,
DRI-FAG-330,5.449E+12,Fanta Grape 300ml CAN,drink,external,,Fanta Grape 300ml CAN,OD400,6.41,13.00,
DRI-FAG-500,5.449E+12,Fanta Grape 440ml Buddy,drink,external,,Fanta Grape 440ml Buddy,OD400,8.83,20.00,
DRI-FAO-2LT,5.449E+12,Fanta Orange 2l,drink,external,,Fanta Orange 2l,OD400,19.48,30.00,
DRI-FAO-300,2008,Fanta Orange 300ml Bottle,drink,external,,Fanta Orange 300ml Bottle,OD400,0.00,7.00,
DRI-FAO-330,5.449E+12,Fanta Orange 300ml Can,drink,external,,Fanta Orange 300ml Can,OD400,9.17,15.00,
DRI-FAO-500,5.449E+12,Fanta Orange 440ml Buddy,drink,external,,Fanta Orange 440ml Buddy,OD400,10.01,20.00,
DRI-FAP-2LT,5.449E+12,Fanta Pineapple 2l,drink,external,,Fanta Pineapple 2l,OD400,18.75,30.00,
DRI-FAP-300,2007,Fanta Pine 300ml Bottle,drink,external,,Fanta Pine 300ml Bottle,OD400,0.00,9.00,
DRI-FAP-330,5.449E+12,Fanta Pineapple 330ml Can,drink,external,,Fanta Pineapple 330ml Can,OD400,0.00,15.00,
DRI-FAP-500,5.449E+12,Fanta Pineapple 440ml Buddy,drink,external,,Fanta Pineapple 440ml Buddy,OD400,9.29,20.00,
DRI-FAS-125,0,Fanta 1 litre,drink,external,,Fanta 1 litre,OD400,10.94,22.00,
